YEAR,TEAM,SEED,ROUND,K TEMPO,KADJ T,K OFF,KO RANK,KADJ O,K DEF,KD RANK,KADJ D,KADJ EM,BADJ EM,BADJ O,BADJ D,BARTHAG,GAMES,W,L,WIN%,EFG%,EFG%D,FTR,FTRD,TOV%,TOV%D,OREB%,DREB%,OP OREB%,OP DREB%,RAW T,2PT%,2PT%D,3PT%,3PT%D,BLK%,BLKED%,AST%,OP AST%,2PTR,3PTR,2PTRD,3PTRD,BADJ T,AVG HGT,EFF HGT,EXP,TALENT,FT%,OP FT%,PPPO,PPPD,ELITE SOS,WAB,EFGD% RANK,BADJT RANK,TEAM NO,TR RANK,TR RATING,V 1-25 WINS,V 1-25 LOSS,V 26-50 WINS,V 26-50 LOSS,V 51-100 WINS,V 51-100 LOSS,HI,LO,LAST,SOS RANK,SOS RATING,SOS HI,SOS LO,SOS LAST,LUCK RANK,LUCK RATING,LUCK V 1-25 WINS,LUCK V 1-25 LOSS,LUCK V 26-50 WINS,LUCK V 26-50 LOSS,LUCK V 51-100 WINS,LUCK V 51-100 LOSS,LUCK HI,LUCK LO,LUCK LAST,CONSISTENCY RANK,CONSISTENCY TR RATING,CONSISTENCY V 1-25 WINS,CONSISTENCY V 1-25 LOSS,CONSISTENCY V 26-50 WINS,CONSISTENCY V 26-50 LOSS,CONSISTENCY V 51-100 WINS,CONSISTENCY V 51-100 LOSS,CONSISTENCY HI,CONSISTENCY LO,CONSISTENCY LAST
2024,North Carolina,1,16,71.4602,70.4477,113.459,31,117.796,97.8323,28,93.151,24.6454,23.59,116.784,93.194,0.931,34,27,7,79.41176471,51.3,46.4,36.8,28.3,14.4,14.9,32.8,76.5,23.5,67.2,71.4,50.3,46.0,35.4,31.4,10.2,9.6,51.5,40.6,64.1,35.9,63.9,36.1,70.367,77.172,81.126,2.174,88.407,75.4,74.4,1.136,0.98,30.665,6.6,18,46,1038,9,18.2,3,2,5,2,12,2,8,36,9,15,10.2,5,261,15,125,0.6,2,1,0,2,3,1,31,242,125,80,9.4,2,1,1,0,3,0,3,80,79
2024,North Carolina St.,11,4,68.9,68.0599,109.748,90,114.385,104.556,169,101.329,13.056,12.835,113.979,101.144,0.798,36,22,14,61.11111111,50.7,50.5,32.5,31.9,13.7,17.9,28.6,70.7,29.3,71.4,68.9,50.1,49.5,34.6,34.9,9.3,7.7,46.1,48.4,66.5,33.5,64.7,35.3,67.887,77.049,80.48,2.403,48.869,73.4,73.2,1.098,1.045,28.902,-0.6,187,147,1037,60,9.7,2,5,2,3,6,6,48,73,60,53,7.6,37,296,53,98,1.1,3,4,2,0,0,0,35,211,98,14,8.1,0,0,3,0,2,3,2,280,13
2024,Northwestern,9,32,64.6113,63.7214,112.16,49,116.657,104.781,179,100.752,15.9057,17.988,117.194,99.206,0.872,32,21,11,65.625,53.2,51.6,29.9,39.4,13.3,18.8,25.7,71.8,28.2,74.3,64.6,49.7,50.3,39.4,35.9,9.9,10.3,59.6,58.7,63.2,36.8,63.1,36.9,63.684,77.579,80.627,2.306,35.529,74.8,72.0,1.122,1.051,30.87,1.5,249,343,1036,43,11.7,3,5,3,3,6,2,33,69,43,36,8.8,27,235,36,76,1.5,1,0,1,1,5,1,22,149,76,208,10.6,4,3,0,0,1,1,33,328,207
2024,Oakland,14,32,68.1725,66.6629,110.679,70,108.593,105.581,196,105.776,2.81743,3.176,107.819,104.643,0.585,34,23,11,67.64705882,52.1,50.6,30.9,26.8,16.2,16.3,30.6,71.4,28.6,69.4,68.2,51.8,50.5,35.1,33.9,7.9,8.0,53.3,62.4,59.2,40.8,59.3,40.7,66.769,76.451,78.86,2.571,7.281,75.8,73.5,1.104,1.053,15.066,-4.2,192,223,1035,147,1.3,0,2,0,2,1,1,123,265,147,142,-0.6,1,265,141,10,3.5,2,1,3,0,1,2,6,297,10,197,10.5,0,2,0,0,6,2,16,297,197
2024,Oregon,11,32,68.6239,67.1541,109.416,96,114.036,104.173,159,100.607,13.4292,13.701,113.269,99.568,0.815,34,23,11,67.64705882,51.8,51.5,32.3,32.8,14.8,17.9,28.7,72.9,27.1,71.3,68.6,52.7,51.6,33.6,34.3,9.8,9.3,50.7,50.1,63.3,36.7,63.8,36.2,67.128,76.758,80.1,1.969,47.815,71.5,72.2,1.094,1.044,28.128,1.4,246,199,1034,48,11.1,2,5,2,2,8,2,27,56,48,48,8.1,28,151,48,39,2.2,0,1,1,1,4,0,35,292,38,17,8.3,1,0,1,0,3,0,4,167,17
2024,Purdue,1,2,68.986,67.3784,119.453,4,124.988,100.728,71,95.87,29.1183,31.493,126.212,94.719,0.964,33,29,4,87.87878788,56.0,47.7,42.8,23.0,16.5,14.0,37.4,75.3,24.7,62.6,69.0,53.2,48.1,40.8,31.4,9.6,6.0,64.5,55.1,65.0,35.0,62.8,37.2,67.599,78.09,83.245,1.864,52.594,72.1,72.4,1.196,1.006,36.076,11.0,48,168,1033,3,22.2,11,1,3,3,9,0,1,3,3,1,12.7,1,189,1,47,2.0,2,0,1,0,2,2,1,172,47,23,8.4,4,0,0,0,5,0,1,333,22
2024,Saint Mary's,5,64,63.3514,61.9463,114.915,21,114.901,93.5732,3,95.0132,19.888,22.139,115.794,93.655,0.92,32,25,7,78.125,53.1,45.1,28.3,32.2,16.0,16.7,39.0,77.6,22.4,61.0,63.3,53.0,43.6,35.5,32.4,10.1,7.4,58.3,47.7,63.3,36.7,71.0,29.0,62.072,78.507,81.259,1.929,38.712,67.4,71.1,1.147,0.935,19.572,1.4,5,358,1032,19,15.8,2,1,1,3,4,1,13,60,19,80,5.6,18,257,80,281,-1.5,2,0,1,0,3,0,56,362,281,362,13.7,0,0,1,0,4,1,82,362,362
2024,Saint Peter's,15,64,65.2369,63.9542,99.4394,292,98.5882,96.5396,12,100.91,-2.32142,-3.34,96.817,100.157,0.404,31,18,13,58.06451613,45.0,46.6,38.1,42.3,19.6,20.3,35.1,70.6,29.4,64.9,65.4,42.4,46.4,33.9,31.5,12.8,10.6,49.0,49.7,68.9,31.1,65.5,34.5,63.989,77.234,79.592,1.797,0.702,71.9,70.5,0.992,0.963,9.395,-8.8,22,337,1031,210,-2.9,0,0,0,0,0,3,206,283,210,251,-4.0,37,283,251,65,1.7,0,0,1,4,1,3,37,314,65,139,10.0,0,0,0,0,0,2,85,324,138
2024,Samford,13,64,73.7641,72.4779,113.993,26,113.083,100.909,76,103.291,9.79228,9.327,111.741,102.414,0.732,32,27,5,84.375,56.9,50.0,36.4,37.0,18.1,21.7,30.2,68.0,32.0,69.8,73.7,55.5,49.5,39.3,33.9,10.7,10.6,57.4,53.5,59.1,40.9,59.9,40.1,72.568,75.75,79.553,2.096,14.838,72.6,69.1,1.144,1.009,11.368,0.07,156,12,1030,96,6.1,0,1,0,0,0,1,82,220,95,176,-1.9,1,288,176,26,2.6,0,0,1,2,8,0,18,289,26,217,10.6,2,1,1,1,5,0,125,341,215
2024,San Diego St.,5,16,67.0337,65.9846,108.712,109,113.548,98.4268,31,93.8492,19.6993,17.67,111.536,93.866,0.879,32,22,10,68.75,49.8,47.2,37.5,33.3,16.0,18.0,32.7,72.0,28.0,67.3,67.0,51.6,48.3,31.3,30.5,11.9,8.9,50.8,48.6,62.2,37.8,59.5,40.5,66.101,77.576,80.787,2.508,43.201,72.9,70.1,1.086,0.986,30.359,2.6,33,262,1029,32,13.1,2,1,2,5,8,4,15,43,32,49,8.0,5,186,49,121,0.7,2,1,2,2,2,1,17,287,121,169,10.2,1,1,1,1,8,1,61,329,169
2024,South Carolina,6,64,64.744,62.8651,110.705,67,114.735,102.738,112,99.6715,15.0632,15.506,114.369,98.863,0.842,33,26,7,78.78787879,50.8,48.0,31.8,30.8,15.5,14.9,33.1,72.0,28.0,66.9,64.7,51.1,46.8,33.5,33.6,8.2,13.4,60.2,47.3,59.0,41.0,68.8,31.2,62.999,77.431,80.088,2.242,43.412,71.4,73.0,1.105,1.027,28.077,4.7,61,353,1028,62,9.7,2,4,4,1,7,2,56,94,62,61,7.2,61,250,61,1,6.4,2,0,1,0,1,0,1,96,1,292,11.3,2,1,5,0,2,0,42,300,294
2024,South Dakota St.,15,64,68.1353,67.8617,110.141,79,108.662,104.075,152,105.674,2.98745,3.102,107.558,104.456,0.583,31,19,12,61.29032258,55.3,50.8,30.4,27.4,16.4,16.5,24.4,74.7,25.3,75.6,68.2,55.9,49.0,36.2,35.2,9.7,8.7,46.4,47.5,59.8,40.2,52.9,47.1,67.896,77.088,80.807,1.819,7.614,71.6,74.3,1.099,1.043,9.978,-7.4,197,146,1027,149,1.2,0,0,0,0,0,2,138,188,149,210,-2.9,83,223,210,187,-0.1,0,0,0,1,1,2,184,352,188,267,11.0,0,1,0,0,0,1,26,350,267
2024,Stetson,16,64,66.6291,66.1646,111.41,53,110.262,112.757,336,114.366,-4.1041,-5.725,108.238,113.963,0.356,31,19,12,61.29032258,53.4,52.0,31.7,25.9,15.8,13.5,27.5,68.8,31.2,72.5,66.7,52.5,52.2,36.5,34.5,7.8,8.1,48.7,49.5,58.2,41.8,62.6,37.4,65.95,77.673,81.379,2.058,19.778,76.3,73.3,1.112,1.121,12.662,-6.8,267,264,1026,191,-2.0,0,1,0,1,1,1,156,225,191,236,-3.8,108,346,236,24,2.7,1,0,1,0,3,2,19,263,24,353,12.7,4,3,0,1,2,0,54,361,353
2024,TCU,9,64,70.6411,69.6651,110.06,83,115.101,99.7082,48,97.8088,17.2923,17.392,114.5,97.108,0.869,33,21,12,63.63636364,51.9,50.3,35.1,35.7,17.9,20.8,35.5,71.4,28.6,64.5,70.6,51.2,50.9,35.6,32.8,10.2,8.7,59.5,56.4,69.8,30.2,64.8,35.2,69.889,78.079,80.801,2.75,53.769,73.0,69.9,1.106,0.994,32.604,1.3,174,54,1025,25,14.0,2,7,4,4,1,1,17,31,25,21,9.8,19,359,21,222,-0.6,0,0,0,1,6,2,28,270,221,2,7.2,1,0,2,1,6,1,2,326,2
2024,Tennessee,2,8,70.591,69.2023,112.545,43,117.021,96.0253,8,91.0499,25.9712,24.368,115.62,91.252,0.938,32,24,8,75.0,51.5,45.4,34.3,35.8,14.6,18.9,32.4,71.4,28.6,67.6,70.6,51.6,44.3,34.2,31.4,13.6,8.0,61.2,49.5,58.7,41.3,58.6,41.4,69.219,76.606,80.263,2.262,55.338,74.9,70.7,1.125,0.961,34.068,5.8,7,78,1024,6,19.8,6,4,2,3,7,1,3,12,6,7,11.7,1,230,7,247,-0.9,4,1,1,1,3,0,7,294,248,268,11.0,3,1,3,0,2,1,7,270,268
2024,Texas,7,32,68.1959,67.1608,111.933,52,118.526,102.265,104,100.122,18.4034,20.759,119.016,98.257,0.901,32,20,12,62.5,53.7,49.0,30.4,35.0,16.6,18.6,30.5,70.0,30.0,69.5,68.2,53.4,47.4,36.1,34.8,11.7,9.0,56.5,47.1,65.1,34.9,67.6,32.4,67.175,76.676,80.596,2.288,50.353,75.7,71.9,1.118,1.021,33.846,1.2,96,195,1023,23,14.1,2,8,4,1,2,2,16,41,23,16,10.1,15,313,16,228,-0.7,0,0,1,1,3,5,21,281,228,142,10.0,2,0,0,2,3,1,11,194,141
2024,Texas A&M,9,32,67.4371,65.8429,110.767,66,115.996,104.483,168,99.8885,16.108,16.089,115.004,98.915,0.85,34,20,14,58.82352941,45.4,50.1,38.2,31.2,14.2,16.9,41.9,72.0,28.0,58.1,67.4,47.0,49.5,28.4,33.9,8.9,13.6,44.5,59.9,61.9,38.1,55.1,44.9,65.555,77.138,79.734,2.393,55.263,70.9,70.7,1.105,1.046,33.304,0.25,164,286,1022,40,12.1,4,4,3,2,6,7,13,53,40,24,9.7,3,247,22,185,-0.1,2,3,0,0,1,3,9,240,186,315,11.6,1,0,2,2,1,0,3,322,315
2024,Texas Tech,6,64,67.21,66.6408,111.985,51,117.943,102.629,110,99.3985,18.5448,19.079,117.537,98.458,0.885,33,23,10,69.6969697,52.8,49.1,34.6,26.6,16.5,17.0,30.2,69.7,30.3,69.8,67.2,51.5,49.6,36.5,32.1,7.0,10.1,55.9,46.8,58.9,41.1,61.0,39.0,66.428,76.429,79.654,2.079,50.406,77.8,71.0,1.12,1.028,32.55,3.4,101,245,1021,26,13.8,6,6,1,2,2,2,23,56,27,20,9.8,19,273,20,72,1.6,0,0,1,0,2,3,26,217,72,231,10.8,4,1,1,2,3,1,15,260,231
2024,UAB,12,64,68.7165,67.7997,111.082,61,113.68,109.004,270,107.398,6.28179,6.447,112.729,106.282,0.663,33,22,11,66.66666667,50.1,51.0,40.5,31.4,16.7,16.1,35.3,69.0,31.0,64.7,68.7,50.4,50.2,33.1,35.0,12.3,10.0,49.6,48.9,68.7,31.3,63.3,36.7,67.733,77.086,80.715,2.218,21.521,74.3,72.2,1.111,1.088,17.731,-2.7,209,157,1020,108,4.5,0,0,1,2,8,4,90,167,111,98,2.7,12,187,98,9,3.7,2,0,1,1,4,3,8,360,9,238,10.8,1,1,2,0,4,0,64,353,240
2024,Utah St.,8,32,69.0912,68.5319,112.576,42,115.617,101.866,92,100.502,15.1147,13.786,114.15,100.364,0.815,31,25,6,80.64516129,54.1,49.6,40.0,30.4,15.7,16.4,28.5,74.6,25.4,71.5,69.1,57.1,53.1,32.1,29.0,11.1,5.9,56.4,49.0,66.6,33.4,63.3,36.7,68.51,77.278,80.736,1.918,21.975,71.2,72.0,1.125,1.02,22.529,3.3,129,109,1019,57,10.1,0,0,4,4,4,2,40,90,57,89,4.6,63,333,89,7,3.9,1,0,2,1,2,1,5,310,7,58,9.2,1,0,1,1,6,0,47,288,58
2024,Vermont,13,64,65.4814,63.2333,107.533,125,107.122,97.2349,19,100.145,6.9772,5.839,104.523,98.684,0.659,32,26,6,81.25,51.8,46.7,29.7,25.9,13.8,15.1,22.4,76.7,23.3,77.6,65.6,53.1,46.4,33.5,31.5,10.9,10.6,52.1,43.2,55.9,44.1,63.5,36.5,63.308,76.92,79.286,2.309,4.273,72.3,72.5,1.074,0.97,10.22,-1.2,27,350,1018,111,4.3,0,0,0,0,1,2,97,134,110,172,-1.8,110,352,172,11,3.5,1,0,0,0,8,0,11,184,11,21,8.4,1,0,2,0,4,0,6,197,21
2024,Virginia,10,68,61.2676,59.9122,102.789,234,105.422,96.0936,9,93.3467,12.0752,12.652,104.614,91.962,0.815,33,23,10,69.6969697,49.3,46.2,25.1,25.7,13.2,19.3,26.0,71.9,28.1,74.0,61.3,46.8,46.6,36.3,30.4,15.9,8.7,63.4,52.1,67.3,32.7,60.1,39.9,59.993,77.845,80.707,1.636,61.004,63.7,75.0,1.027,0.962,25.743,1.2,14,362,1017,59,9.7,0,3,4,2,7,4,25,66,59,69,6.8,34,221,69,21,2.8,2,0,2,0,2,3,17,163,21,335,12.1,2,2,2,0,4,1,42,360,335
2024,Wagner,16,64,62.5685,61.253,97.4514,315,95.7835,99.3912,37,105.878,-10.0944,-10.014,95.002,105.016,0.24,29,14,15,48.27586207,44.6,48.4,26.8,29.9,15.9,17.0,29.5,73.0,27.0,70.5,62.6,42.8,50.9,31.6,29.9,7.1,9.7,54.9,59.2,61.8,38.2,58.8,41.2,61.28,76.232,78.931,1.596,0.2,70.7,67.7,0.973,0.994,8.04,-11.7,71,361,1016,296,-7.3,0,0,0,1,0,1,262,312,296,336,-7.8,100,352,336,183,-0.1,0,0,1,1,4,6,73,344,184,118,9.8,0,0,0,0,7,2,17,344,118
2024,Washington St.,7,32,66.6789,64.8206,110.65,71,113.431,99.4722,40,97.215,16.2158,16.17,112.793,96.623,0.856,33,24,9,72.72727273,52.1,47.3,31.7,32.7,16.1,15.9,32.9,75.1,24.9,67.1,66.7,52.6,46.9,34.0,32.0,12.2,6.6,45.7,44.3,68.0,32.0,68.5,31.5,64.889,79.296,81.69,1.724,30.424,70.1,73.5,1.106,0.996,25.215,1.9,37,314,1015,42,11.7,3,2,3,3,7,1,36,83,42,60,7.3,49,329,60,42,2.1,1,0,1,1,4,1,17,255,42,212,10.6,1,1,1,0,1,1,20,303,213
2024,Western Kentucky,15,64,75.4183,75.1443,104.938,187,105.552,98.5188,32,102.489,3.06263,3.401,105.196,101.795,0.593,30,19,11,63.33333333,51.9,48.3,32.9,33.4,18.3,18.6,28.5,73.3,26.7,71.5,75.4,52.1,48.3,34.4,32.2,8.5,9.7,44.5,48.1,69.0,31.0,59.9,40.1,75.058,77.312,80.009,2.412,32.318,71.9,68.5,1.049,0.985,9.879,-6.6,69,1,1014,135,2.0,0,0,0,0,0,0,135,195,135,197,-2.5,121,311,197,174,0.1,0,0,2,3,4,2,5,301,175,41,8.9,2,1,2,1,0,0,11,307,41
2024,Wisconsin,5,64,65.7697,65.1538,113.142,33,120.06,104.746,176,99.4602,20.6003,21.028,119.811,98.783,0.902,35,22,13,62.85714286,52.4,52.2,33.5,33.2,14.6,16.9,30.5,75.5,24.5,69.5,65.8,52.6,50.4,34.8,37.1,4.5,10.7,47.7,47.2,64.6,35.4,65.6,34.4,64.959,78.442,82.072,1.974,52.194,75.9,72.5,1.129,1.052,37.153,3.3,277,312,1013,21,15.1,4,6,6,3,7,3,11,42,21,9,11.6,3,179,10,189,-0.1,3,1,1,2,4,2,2,346,165,205,10.6,2,4,1,0,2,2,2,349,227
2024,Yale,13,32,65.6179,64.5226,110.425,75,110.825,102.165,100,101.352,9.47275,9.732,109.787,100.055,0.744,29,20,9,68.96551724,52.3,49.7,26.9,29.0,14.1,16.0,28.4,76.0,24.0,71.6,65.6,52.5,48.8,34.6,34.0,10.0,8.6,53.3,57.3,64.7,35.3,58.6,41.4,64.628,78.197,80.485,1.91,9.096,70.7,73.8,1.102,1.021,16.194,-2.5,134,324,1012,85,6.8,0,2,0,0,1,1,67,106,84,115,1.3,26,303,115,149,0.4,1,2,6,1,1,1,46,314,180,6,7.8,3,2,5,1,4,2,5,196,7
2023,Alabama,1,16,72.826,72.7469,110.862,32,116.097,91.7957,5,88.5549,27.5425,27.1,115.4,88.3,0.956,34,29,5,85.29411765,52.7,41.5,36.7,32.8,19.0,15.9,33.8,72.5,27.5,66.2,72.8,54.6,41.2,33.8,28.1,11.3,11.4,54.8,41.8,52.2,47.8,69.4,30.6,73.5,78.117,82.068,1.13,66.119,72.6,71.4,1.106,0.922,33.7,10.2,1,4,1011,1,21.4,7,4,4,0,9,1,1,21,2,2,12.0,1,170,3,92,1.2,2,0,4,0,6,1,23,269,91,357,12.8,5,0,0,0,6,0,66,361,357
2023,Arizona,2,64,72.8989,72.3118,113.208,13,119.979,98.1517,68,97.1195,22.8595,24.3,119.7,95.4,0.932,34,28,6,82.35294118,56.8,47.2,36.5,26.0,18.4,16.9,31.1,73.8,26.2,68.9,72.9,56.6,45.9,38.2,32.8,8.3,9.3,65.3,49.4,62.0,38.0,61.3,38.7,73.2,78.469,82.474,1.986,73.326,70.9,71.4,1.134,0.981,29.572,7.6,39,7,1010,10,17.3,5,1,5,1,8,4,5,16,10,25,9.4,6,217,25,66,1.7,0,0,4,1,6,1,28,170,66,243,10.8,1,0,2,1,2,0,71,332,243
2023,Arizona St.,11,64,69.1548,68.4035,100.983,236,107.586,96.9713,48,95.2101,12.3762,12.0,105.8,93.8,0.8,34,22,12,64.70588235,47.5,46.4,30.8,33.4,16.9,20.6,29.6,68.2,31.8,70.4,69.2,47.9,43.8,31.4,33.6,13.2,8.2,56.9,53.9,60.5,39.5,60.9,39.1,69.1,77.112,80.955,2.242,48.279,68.9,70.2,1.006,0.968,28.637,1.3,22,131,1009,63,9.3,2,4,3,3,7,3,36,78,62,51,7.3,44,202,51,41,2.4,1,0,1,0,4,7,19,307,41,174,10.3,0,1,1,2,1,0,44,322,175
2023,Arkansas,8,16,70.1147,69.6808,105.743,119,112.596,95.813,35,93.9677,18.6287,18.7,110.7,92.0,0.894,33,20,13,60.60606061,52.0,46.5,38.8,38.9,18.3,20.4,30.5,71.8,28.2,69.5,70.1,53.8,46.9,31.7,30.6,13.4,6.8,49.6,44.2,71.8,28.2,69.9,30.1,70.4,78.723,80.357,1.415,70.997,69.0,71.4,1.058,0.958,30.654,0.4,23,58,1008,14,15.1,3,9,2,0,4,3,9,22,14,17,10.0,12,201,17,336,-2.7,4,1,2,1,2,5,95,345,336,170,10.2,5,1,0,0,2,1,19,271,170
2023,Auburn,9,32,68.6925,67.6112,105.387,131,112.689,97.2563,53,95.2408,17.4484,17.7,110.9,93.2,0.881,32,20,12,62.5,49.6,45.6,35.5,39.1,18.1,19.3,33.3,68.0,32.0,66.7,68.7,51.0,46.9,31.4,28.8,13.7,8.6,55.0,48.7,64.6,35.4,65.8,34.2,68.4,76.74,81.101,2.195,47.081,70.2,70.5,1.054,0.972,30.519,1.1,12,162,1007,21,14.1,2,8,2,2,7,1,10,29,21,20,9.8,11,210,21,261,-1.2,1,0,1,3,5,5,49,286,261,271,11.0,5,1,0,0,3,0,53,305,270
2023,Baylor,3,32,67.8723,66.551,113.141,14,121.852,103.675,190,101.871,19.9811,21.4,120.9,99.5,0.904,32,22,10,68.75,53.1,51.4,37.2,31.4,18.1,19.9,34.7,68.9,31.1,65.3,67.9,50.8,53.3,37.2,32.2,6.8,9.3,56.4,60.4,54.7,45.3,62.2,37.8,67.7,77.08,80.415,1.843,57.276,74.9,70.7,1.132,1.031,36.633,5.3,232,194,1006,11,16.0,8,7,4,3,3,0,2,17,11,4,11.8,2,238,4,102,1.1,2,4,0,1,1,0,47,302,103,173,10.3,0,0,4,2,1,2,47,344,174
2023,Boise St.,10,64,67.0127,66.5002,105.781,118,110.969,95.3921,26,93.8352,17.1342,15.3,108.2,92.9,0.852,32,23,9,71.875,51.9,47.3,30.7,27.4,16.7,17.7,26.4,76.2,23.8,73.6,67.0,50.7,47.8,36.0,31.0,8.2,9.5,43.0,46.0,62.1,37.9,62.6,37.4,67.3,77.646,79.482,2.119,17.176,73.9,69.3,1.058,0.954,24.425,2.3,43,220,1005,49,10.9,1,0,2,3,9,3,35,79,49,66,5.9,23,128,66,81,1.4,1,2,3,2,1,0,34,351,80,290,11.2,2,2,0,0,1,0,34,356,294
2023,Colgate,15,64,68.0072,67.8783,114.974,7,112.963,101.683,138,107.67,5.29267,5.9,111.7,105.8,0.651,33,25,8,75.75757576,58.6,51.9,27.6,20.3,14.9,17.6,24.9,75.9,24.1,75.1,68.0,57.1,51.5,40.9,34.9,7.7,8.3,61.5,53.7,65.2,34.8,63.1,36.9,68.4,77.42,81.111,2.225,0.2,66.2,68.6,1.15,1.019,8.434,-3.6,264,162,1004,108,4.1,0,1,0,0,1,0,92,136,108,244,-3.4,87,244,244,168,0.1,0,0,1,1,2,1,112,354,169,87,9.5,1,0,3,0,2,0,80,349,87
2023,College of Charleston,12,64,70.8386,70.9567,112.46,17,111.378,94.3072,14,99.6171,11.7607,11.5,109.2,97.7,0.782,33,30,3,90.90909091,51.5,47.9,32.7,24.7,16.7,19.3,35.1,74.5,25.5,64.9,70.8,52.9,49.1,33.3,30.3,7.8,10.9,49.1,44.8,52.6,47.4,68.0,32.0,71.8,76.909,79.852,2.031,0.2,74.3,68.0,1.126,0.944,8.862,1.7,67,26,1003,73,8.3,0,0,0,1,2,1,70,154,73,177,-1.4,19,182,177,20,3.0,4,0,1,0,3,0,1,301,20,26,8.5,1,1,0,0,12,0,4,301,27
2023,Connecticut,4,1,68.5693,66.6901,114.228,9,119.437,95.0685,22,94.0686,25.3686,26.4,118.9,92.5,0.947,33,25,8,75.75757576,53.5,45.5,31.4,38.7,18.9,19.4,39.2,73.8,26.2,60.8,68.6,53.4,45.8,35.7,30.0,12.9,8.3,62.6,41.0,58.0,42.0,69.7,30.3,67.7,78.308,81.025,1.724,62.486,75.4,73.6,1.144,0.949,29.244,4.9,11,194,1002,6,18.6,4,5,5,1,4,2,1,34,6,16,10.1,2,287,16,255,-1.1,2,2,0,0,4,2,27,303,257,178,10.3,1,0,5,4,5,1,68,325,176
2023,Creighton,6,8,69.4467,67.9808,109.592,47,114.621,97.6468,61,93.9665,20.6545,21.0,113.8,92.8,0.913,33,21,12,63.63636364,54.3,47.3,28.1,19.8,16.6,14.3,25.5,76.7,23.3,74.5,69.4,54.5,45.6,36.0,34.1,9.5,8.3,57.8,47.1,58.0,42.0,70.2,29.8,68.6,77.87,81.634,1.549,67.359,76.7,72.9,1.095,0.979,32.269,1.9,43,153,1001,12,15.9,3,7,2,1,6,4,11,35,12,15,10.2,4,289,15,327,-2.3,1,2,0,2,3,3,21,352,327,182,10.3,0,0,3,4,5,1,51,337,185
2023,Drake,12,64,66.685,66.4238,108.714,65,109.84,94.3924,16,97.3312,12.5086,11.8,107.9,96.1,0.791,33,26,7,78.78787879,53.1,47.3,28.8,26.7,15.5,17.7,24.3,77.6,22.4,75.7,66.7,51.9,47.5,36.7,31.2,7.1,6.5,49.1,44.0,63.7,36.3,61.6,38.4,67.1,76.357,80.125,2.268,12.076,77.1,69.9,1.084,0.945,12.124,-0.7,43,225,1000,64,9.3,0,0,0,0,4,3,63,103,63,110,1.2,83,352,111,135,0.6,1,0,5,1,1,0,15,212,134,312,11.5,4,0,0,0,6,2,1,312,312
2023,Duke,5,32,65.7055,65.258,110.245,38,113.242,96.9333,47,94.7531,18.4885,18.8,111.9,93.1,0.892,34,26,8,76.47058824,51.1,46.3,30.8,24.1,18.2,16.6,36.2,74.1,25.9,63.8,65.7,51.4,46.7,33.6,30.4,12.0,9.6,56.4,47.9,64.6,35.4,64.9,35.1,65.9,79.085,82.742,0.878,81.592,77.0,76.5,1.1,0.97,26.527,4.5,21,291,999,16,14.7,1,2,8,3,5,3,6,33,16,38,8.6,9,181,37,75,1.5,2,3,7,1,2,0,75,354,75,322,11.7,3,1,4,3,3,1,76,354,321
2023,Fairleigh Dickinson,16,32,69.2648,68.7636,108.88,61,106.175,108.232,297,118.425,-12.2499,-12.4,104.6,117.0,0.216,32,17,15,53.125,51.5,55.8,27.9,34.8,16.3,21.4,31.4,71.1,28.9,68.6,69.3,51.4,56.1,34.4,36.9,5.7,10.0,51.5,56.4,63.0,37.0,59.9,40.1,69.5,73.373,77.067,1.943,0.2,74.9,75.6,1.088,1.084,5.422,-12.2,357,109,998,308,-8.2,0,0,0,0,0,1,280,355,308,357,-9.1,79,357,357,109,0.9,0,0,0,1,4,1,26,277,110,169,10.2,1,2,4,3,0,0,19,342,169
2023,Florida Atlantic,9,4,68.7232,68.4356,112.947,15,114.275,94.37,15,96.0455,18.2298,17.4,112.2,94.8,0.874,32,29,3,90.625,55.0,45.9,29.5,26.7,16.7,18.3,30.4,75.5,24.5,69.6,68.7,54.3,44.8,37.2,32.0,6.6,7.2,51.0,33.4,56.2,43.8,65.8,34.2,68.9,76.04,79.224,2.036,17.083,71.8,74.9,1.129,0.943,16.095,4.8,18,139,997,42,11.5,0,0,1,0,4,2,36,115,43,106,1.9,18,311,106,17,3.1,2,0,0,0,5,1,3,280,16,166,10.2,2,1,0,0,9,1,42,319,167
2023,Furman,13,32,68.8397,68.4584,115.465,6,114.2,102.412,154,105.775,8.42507,7.8,111.9,104.1,0.697,31,24,7,77.41935484,55.6,50.6,34.7,31.8,15.8,18.4,29.6,72.9,27.1,70.4,68.8,59.1,51.2,34.4,33.1,8.3,8.2,58.5,43.2,53.6,46.4,64.8,35.2,69.1,76.607,79.335,1.893,4.159,73.5,70.8,1.155,1.025,10.319,-2.0,184,131,996,85,6.7,0,0,0,2,0,0,68,120,85,173,-1.3,72,304,173,128,0.6,0,1,0,0,3,3,78,337,127,252,10.9,1,0,0,0,1,2,53,325,252
